使用者,收藏網址,URL網址,Tag
ChinHsiao,http://twitter.com/AShinOfficial/status/545236403592777728,http://youtu.be/RTUwaCImChM,
ChinHsiao,http://twitter.com/AShinOfficial/status/540761819707490304,,
ChinHsiao,http://twitter.com/AShinOfficial/status/540308357228163072,http://youtu.be/83I_5lq5MwI,
ChinHsiao,http://twitter.com/AShinOfficial/status/539972635480698881,http://youtu.be/83I_5lq5MwI,
ChinHsiao,http://twitter.com/AShinOfficial/status/538150063864680448,http://youtu.be/83I_5lq5MwI,
ChinHsiao,http://twitter.com/AShinOfficial/status/535268188229877760,,
ChinHsiao,http://twitter.com/AShinOfficial/status/534897922115006464,,
ChinHsiao,http://twitter.com/AShinOfficial/status/530412234892001280,,
ChinHsiao,http://twitter.com/AShinOfficial/status/529520838949621760,,
ChinHsiao,http://twitter.com/AShinOfficial/status/522168837165182977,,
ChinHsiao,http://twitter.com/AShinOfficial/status/516063964996722690,,
ChinHsiao,http://twitter.com/AShinOfficial/status/508803236426289152,http://youtu.be/xz6dKOUlcB8,
ChinHsiao,http://twitter.com/AShinOfficial/status/508069324578238464,http://goo.gl/9MZOX2,
ChinHsiao,http://twitter.com/AShinOfficial/status/505410322501365763,http://goo.gl/6m6MoF,
ChinHsiao,http://twitter.com/AShinOfficial/status/500660020912984065,,
ChinHsiao,http://twitter.com/AShinOfficial/status/500659976575004674,,
ChinHsiao,http://twitter.com/AShinOfficial/status/499972062367068160,,
ChinHsiao,http://twitter.com/AShinOfficial/status/499971839540473856,http://youtu.be/SstOzs4y6Eg?hd=1,
ChinHsiao,http://twitter.com/AShinOfficial/status/498524838974087168,http://socbu.kcg.gov.tw/?prog=3&b_id=1,
ChinHsiao,http://twitter.com/AShinOfficial/status/497424232658124800,,
ChinHsiao,http://twitter.com/AShinOfficial/status/497424000553738241,,
ChinHsiao,http://twitter.com/AShinOfficial/status/494507244684201984,http://youtu.be/hEgc1mS0_Ms?hd=1,
ChinHsiao,http://twitter.com/AShinOfficial/status/494339286058033152,,
ChinHsiao,http://twitter.com/AShinOfficial/status/491711865966186496,,
ChinHsiao,http://twitter.com/AShinOfficial/status/490513605922545664,,
ChinHsiao,http://twitter.com/AShinOfficial/status/488685786598883328,http://www.facebook.com/iSTAYREAL,
ChinHsiao,http://twitter.com/AShinOfficial/status/485475262092439553,,
ChinHsiao,http://twitter.com/AShinOfficial/status/484713930166501376,,
ChinHsiao,http://twitter.com/AShinOfficial/status/484131057235550208,,
ChinHsiao,http://twitter.com/AShinOfficial/status/483280442473193472,http://t.cn/RvTiMXp,
ChinHsiao,http://twitter.com/AShinOfficial/status/481656999919120385,,
ChinHsiao,http://twitter.com/AShinOfficial/status/481656964980547584,http://youtu.be/tSiDpPu3Uhs?hd=1,
ChinHsiao,http://twitter.com/AShinOfficial/status/479288101890576385,http://youtu.be/UcKtBSlfpRU?hd=1,
ChinHsiao,http://twitter.com/AShinOfficial/status/475860861949444096,,
ChinHsiao,http://twitter.com/AShinOfficial/status/472054861249277953,http://youtu.be/qX2GsMj7154hd=1,
ChinHsiao,http://twitter.com/AShinOfficial/status/471690716985298946,http://youtu.be/4eGK5Q25Hpk?hd=1,
ChinHsiao,http://twitter.com/AShinOfficial/status/470251362169933824,,
ChinHsiao,http://twitter.com/AShinOfficial/status/469978410421198848,,
ChinHsiao,http://twitter.com/AShinOfficial/status/469140805836218369,,
ChinHsiao,http://twitter.com/AShinOfficial/status/468770521597763584,,
ChinHsiao,http://twitter.com/AShinOfficial/status/468057204071735296,,
ChinHsiao,http://twitter.com/AShinOfficial/status/467062356397133824,http://youtu.be/UcKtBSlfpRU?hd=1,
ChinHsiao,http://twitter.com/AShinOfficial/status/466630406180052993,,
ChinHsiao,http://twitter.com/AShinOfficial/status/466261072005955584,http://youtu.be/BfwbO0f1R8o?hd=1,
ChinHsiao,http://twitter.com/AShinOfficial/status/464804755181936640,,
ChinHsiao,http://twitter.com/AShinOfficial/status/464452696636792832,,
ChinHsiao,http://twitter.com/AShinOfficial/status/463909375900274689,,
ChinHsiao,http://twitter.com/AShinOfficial/status/463909346041008129,,
ChinHsiao,http://twitter.com/AShinOfficial/status/462987235772477440,,
ChinHsiao,http://twitter.com/AShinOfficial/status/462621389820678144,,
ChinHsiao,http://twitter.com/AShinOfficial/status/462097344893161472,,
ChinHsiao,http://twitter.com/AShinOfficial/status/459026220831625216,http://www.ettoday.net/news/20140422/349238.htm#ixzz2zc1L61fV,
ChinHsiao,http://twitter.com/AShinOfficial/status/458623730017529857,,
ChinHsiao,http://twitter.com/AShinOfficial/status/457947671794171904,,
ChinHsiao,http://twitter.com/AShinOfficial/status/457947566542311424,http://m.youtube.com/watch?hd=1&v=dSzfblkkjCQ&feature=youtu.be,
ChinHsiao,http://twitter.com/AShinOfficial/status/457327660683640833,,
ChinHsiao,http://twitter.com/AShinOfficial/status/456864700634894336,,
ChinHsiao,http://twitter.com/AShinOfficial/status/456655243036467200,http://youtu.be/3SdqwS8V2IY,
ChinHsiao,http://twitter.com/AShinOfficial/status/456080147016216576,http://youtu.be/pF8xLl305q4,
ChinHsiao,http://twitter.com/AShinOfficial/status/455726083141165057,,
ChinHsiao,http://twitter.com/AShinOfficial/status/455307293370744832,,
ChinHsiao,http://twitter.com/AShinOfficial/status/455307246612664320,,
ChinHsiao,http://twitter.com/AShinOfficial/status/454309038352650240,,
ChinHsiao,http://twitter.com/AShinOfficial/status/453927028295618560,,
ChinHsiao,http://twitter.com/AShinOfficial/status/453703454746099712,,
ChinHsiao,http://twitter.com/AShinOfficial/status/453143973716951040,,
ChinHsiao,http://twitter.com/AShinOfficial/status/452140367714861057,,
ChinHsiao,http://twitter.com/AShinOfficial/status/451059511927660545,https://m.facebook.com/notes/%E4%BA%94%E6%9C%88%E5%A4%A9-%E9%98%BF%E4%BF%A1/%E7%B5%A6%E6%88%91%E4%B8%80%E5%80%8B%E6%94%AF%E9%BB%9E%E4%B8%80%E6%8A%8A%E5%90%89%E4%BB%96%E6%88%91%E5%B0%87%E8%88%89%E8%B5%B7%E5%9C%B0%E7%90%83/325604650828559/?refid=17,
ChinHsiao,http://twitter.com/AShinOfficial/status/450138019815641089,,
ChinHsiao,http://twitter.com/AShinOfficial/status/449592589264506880,http://youtu.be/38lcQsEMGrk?hd=1,
ChinHsiao,http://twitter.com/AShinOfficial/status/447103612603232256,,
ChinHsiao,http://twitter.com/AShinOfficial/status/446730199221039104,http://tw.istayreal.com/news/743,
ChinHsiao,http://twitter.com/AShinOfficial/status/444201840758898689,,
ChinHsiao,http://twitter.com/AShinOfficial/status/443790451636596737,,
ChinHsiao,http://twitter.com/AShinOfficial/status/443461861426462720,,
ChinHsiao,http://twitter.com/AShinOfficial/status/441223484232835072,,
ChinHsiao,http://twitter.com/AShinOfficial/status/440757303046725632,,
ChinHsiao,http://twitter.com/AShinOfficial/status/440344704496852992,,
ChinHsiao,http://twitter.com/AShinOfficial/status/439802354045427712,,
ChinHsiao,http://twitter.com/AShinOfficial/status/439099337130262528,,
ChinHsiao,http://twitter.com/ashin945/status/608972737218908160,,
ChinHsiao,http://twitter.com/ashin945/status/608606307831054337,http://youtu.be/jGqpz3stgzY?hd=1,Mayday
ChinHsiao,http://twitter.com/ashin945/status/606792807097901056,,
ChinHsiao,http://twitter.com/ashin945/status/604094988171886592,,Mayday
ChinHsiao,http://twitter.com/ashin945/status/561072491053862912,https://www.facebook.com/imayday555/videos/920572061342715/,
ChinHsiao,http://twitter.com/ashin945/status/561072124467482624,,
ChinHsiao,http://twitter.com/ashin945/status/560450790045659136,,
ChinHsiao,http://twitter.com/ashin945/status/559722687191199744,,
ChinHsiao,http://twitter.com/ashin945/status/552113001008885761,,
ChinHsiao,http://twitter.com/ashin945/status/545231473603657728,,
ChinHsiao,http://twitter.com/ashin945/status/541249490443698178,http://youtu.be/_XYcCNY-ass,
ChinHsiao,http://twitter.com/ashin945/status/538344928426741760,,
ChinHsiao,http://twitter.com/ashin945/status/534692970067288064,https://www.youtube.com/watch?v=P4qYWbZJpSo,
ChinHsiao,http://twitter.com/ashin945/status/532186024739209216,,
ChinHsiao,http://twitter.com/ashin945/status/528235593159831552,,
ChinHsiao,http://twitter.com/ashin945/status/528025958230413312,http://youtu.be/83I_5lq5MwI,
ChinHsiao,http://twitter.com/ashin945/status/525295372457869312,,
ChinHsiao,http://twitter.com/ashin945/status/523521438330802176,,
ChinHsiao,http://twitter.com/ashin945/status/519453157319901185,,
ChinHsiao,http://twitter.com/ashin945/status/516616390791274498,,
ChinHsiao,http://twitter.com/ashin945/status/514737211271413760,http://t.cn/zjFY9a5,
ChinHsiao,http://twitter.com/ashin945/status/511724896733253632,,
ChinHsiao,http://twitter.com/ashin945/status/510798985708044288,,
ChinHsiao,http://twitter.com/ashin945/status/510092782937993217,,
ChinHsiao,http://twitter.com/ashin945/status/505391215085244418,,
ChinHsiao,http://twitter.com/ashin945/status/503606992892473345,,
ChinHsiao,http://twitter.com/ashin945/status/498863724266934272,,
ChinHsiao,http://twitter.com/ashin945/status/494424709765664768,https://www.youtube.com/watch?v=8NqcGRW7o6o,
ChinHsiao,http://twitter.com/ashin945/status/493790936309055488,,
ChinHsiao,http://twitter.com/ashin945/status/488408024881438721,,
ChinHsiao,http://twitter.com/ashin945/status/488366214041710595,,
ChinHsiao,http://twitter.com/ashin945/status/485452266430668800,https://www.youtube.com/watch?v=hEgc1mS0_Ms&feature=youtu.be&hd=1,
ChinHsiao,http://twitter.com/ashin945/status/484120554379567105,,
ChinHsiao,http://twitter.com/ashin945/status/483986856422285312,http://youtu.be/gyxCMs8MHjQ?hd=1,
ChinHsiao,http://twitter.com/ashin945/status/481094719166894082,,
ChinHsiao,http://twitter.com/ashin945/status/479676428716236802,,
ChinHsiao,http://twitter.com/ashin945/status/478521199069122561,http://www.facebook.com/photo.php?v=291734830847690,
ChinHsiao,http://twitter.com/ashin945/status/477879319365046273,,
ChinHsiao,http://twitter.com/ashin945/status/477879189517770752,,
ChinHsiao,http://twitter.com/ashin945/status/477127590126166016,http://youtu.be/UcKtBSlfpRU?hd=1,
ChinHsiao,http://twitter.com/ashin945/status/475325082571526144,,
ChinHsiao,http://twitter.com/ashin945/status/470568243485081602,,
ChinHsiao,http://twitter.com/ashin945/status/470433286443913216,,
ChinHsiao,http://twitter.com/ashin945/status/470053907410870272,,
ChinHsiao,http://twitter.com/ashin945/status/467692056643514368,,
ChinHsiao,http://twitter.com/ashin945/status/467688635014205440,,
ChinHsiao,http://twitter.com/ashin945/status/466621662327484416,,
ChinHsiao,http://twitter.com/ashin945/status/465866989131427841,http://www.mayday.jp/sp/doyou/,
ChinHsiao,http://twitter.com/ashin945/status/465468200432320512,https://www.facebook.com/pages/Pawel-Kuczynski/222849284410325,
ChinHsiao,http://twitter.com/ashin945/status/465374347268325376,http://youtu.be/UcKtBSlfpRU?hd=1,
ChinHsiao,http://twitter.com/ashin945/status/462981901653786624,,
ChinHsiao,http://twitter.com/ashin945/status/462086229417144320,,
ChinHsiao,http://twitter.com/ashin945/status/459717978905247745,http://youtu.be/BfwbO0f1R8o?hd=1,
ChinHsiao,http://twitter.com/ashin945/status/458646886618894336,,
ChinHsiao,http://twitter.com/ashin945/status/457181355760046080,,
ChinHsiao,http://twitter.com/ashin945/status/456446392190259201,,
ChinHsiao,http://twitter.com/ashin945/status/456032825225912320,,
ChinHsiao,http://twitter.com/ashin945/status/455689454737297408,,
ChinHsiao,http://twitter.com/ashin945/status/455009100732981249,http://youtu.be/pF8xLl305q4,
ChinHsiao,http://twitter.com/ashin945/status/454058609467334656,,
ChinHsiao,http://twitter.com/ashin945/status/451010244601069568,,
ChinHsiao,http://twitter.com/ashin945/status/449913455407939584,,
ChinHsiao,http://twitter.com/ashin945/status/444503783372906496,,
ChinHsiao,http://twitter.com/ashin945/status/443382488849608704,,
ChinHsiao,http://twitter.com/ashin945/status/442329152155168768,,
ChinHsiao,http://twitter.com/ashin945/status/441232054500335616,,
ChinHsiao,http://twitter.com/ashin945/status/440530758780735489,,
ChinHsiao,http://twitter.com/ashin945/status/440148300000284672,,
ChinHsiao,http://twitter.com/ashin945/status/430855359465394176,,
ChinHsiao,http://twitter.com/ashin945/status/430854719557226496,,
ChinHsiao,http://twitter.com/ashin945/status/430026184127041536,,
ChinHsiao,http://twitter.com/ashin945/status/288635253462032385,,
